ident,name,latitude_deg,longitude_deg,iso_country,iata_code
FEFY,Yalinga Airport,6.5199999809,23.2600002289,CF,AIG
FEFZ,Zemio Airport,5.0500001907,25.1499996185,CF,IMO
FEGE,M'Boki Airport,5.3330101967,25.9319000244,CF,MKI
FEGF,Batangafo Airport,7.3141098022,18.3087997437,CF,BTG
FEGL,Gordil Airport,9.5830001831,21.7329998016,CF,GDI
FEGM,Bakouma Airport,5.6939997673,22.8010005951,CF,BMF
FEGO,Ouanda Djallé Airport,8.8999996185,22.783000946,CF,ODJ
FEGR,Rafaï Airport,4.9886097908,23.9277992249,CF,RFA
FEGU,Bouca Airport,6.5170001984,18.2670001984,CF,BCF
FEGZ,Bozoum Airport,6.3441700935,16.3218994141,CF,BOZ
FGBT,Bata Airport,1.9054700136,9.805680275,GQ,BSG
FGSL,Malabo Airport,3.7552700043,8.7087202072,GQ,SSG
FHAW,RAF Ascension Island,-7.9696002007,-14.393699646,SH,ASI
FIMP,Sir Seewoosagur Ramgoolam International Airport,-20.4302005768,57.6836013794,MU,MRU
FIMR,Sir Charles Gaetan Duval Airport,-19.7576999664,63.361000061,MU,RRG
FIN,Finschhafen Airport,-6.621750109,147.85405,PG,FIN
FJDG,Diego Garcia Naval Support Facility,-7.313270092,72.4111022949,IO,NKW
FKAN,Nkongsamba Airport,4.9499998093,9.9329996109,CM,NKS
FKKB,Kribi Airport,2.8738899231,9.9777803421,CM,KBI
FKKC,Tiko Airport,4.0891900063,9.3605298996,CM,TKC
FKKD,Douala International Airport,4.0060801506,9.7194795609,CM,DLA
FKKF,Mamfe Airport,5.7041702271,9.3063898087,CM,MMF
FKKG,Bali Airport,5.8952777778,10.0338888889,CM,BLC
FKKH,Kaélé Airport,10.092499733,14.445599556,CM,KLE
FKKI,Batouri Airport,4.4749999046,14.3625001907,CM,OUR
FKKJ,Yagoua Airport,10.3561000824,15.2371997833,CM,GXX
FKKL,Salak Airport,10.4513998032,14.257399559,CM,MVR
FKKM,Foumban Nkounja Airport,5.6369199753,10.7508001328,CM,FOM
FKKN,N'Gaoundéré Airport,7.3570098877,13.5592002869,CM,NGE
FKKO,Bertoua Airport,4.5486102104,13.726099968,CM,BTA
FKKR,Garoua International Airport,9.3358898163,13.3701000214,CM,GOU
FKKS,Dschang Airport,5.4499998093,10.0670003891,CM,DSC
FKKU,Bafoussam Airport,5.5369200707,10.3545999527,CM,BFX
FKKV,Bamenda Airport,6.0392398834,10.1225996017,CM,BPC
FKKW,Ebolowa Airport,2.8759999275,11.1850004196,CM,EBW
FKKY,Yaoundé Airport,3.83604002,11.5235004425,CM,YAO
FKYS,Yaoundé Nsimalen International Airport,3.7225599289,11.5532999039,CM,NSI
FLBA,Mbala Airport,-8.85916996,31.3363990784,ZM,MMQ
FLCP,Chipata Airport,-13.5583000183,32.5872001648,ZM,CIP
FLKE,Kasompe Airport,-12.5727996826,27.8938999176,ZM,ZKP
FLKL,Kalabo Airport,-14.9982995987,22.6453990936,ZM,KLB
FLKO,Kaoma Airport,-14.8000001907,24.783000946,ZM,KMZ
FLKS,Kasama Airport,-10.2166996002,31.1333007813,ZM,KAA
FLKY,Kasaba Bay Airport,-8.5249996185,30.6630001068,ZM,ZKB
FLLI,Livingstone Airport,-17.8218002319,25.8227005005,ZM,LVI
FLLK,Lukulu Airport,-14.3747997284,23.2495002747,ZM,LXU
FLLS,Lusaka International Airport,-15.3308000565,28.4526004791,ZM,LUN
FLMA,Mansa Airport,-11.1370000839,28.8726005554,ZM,MNS
FLMF,Mfuwe Airport,-13.2588996887,31.9365997314,ZM,MFU
FLMG,Mongu Airport,-15.2545003891,23.1623001099,ZM,MNR
FLNA,Ngoma Airport,-15.9658002853,25.9333000183,ZM,ZGM
FLND,Ndola Airport,-12.9981002808,28.664899826,ZM,NLA
FLSN,Senanga Airport,-16.1000003815,23.2670001984,ZM,SXG
FLSO,Southdowns Airport,-12.9005002975,28.1499004364,ZM,KIW
FLSS,Sesheke Airport,-17.4762992859,24.3047008514,ZM,SJQ
FLSW,Solwesi Airport,-12.1737003326,26.3651008606,ZM,SLI
FLZB,Zambezi Airport,-13.5361003876,23.108499527,ZM,BBZ
FM-ULI,Falalop Island Airport,10.0198001862,139.7899932861,FM,ULI
FMCH,Prince Said Ibrahim International Airport,-11.5336999893,43.271900177,KM,HAH
FMCI,Mohéli Bandar Es Eslam Airport,-12.2981004715,43.7663993835,KM,NWA
FMCN,Iconi Airport,-11.7108001709,43.2439002991,KM,YVA
FMCV,Ouani Airport,-12.1316995621,44.4303016663,KM,AJN
FMCZ,Dzaoudzi Pamandzi International Airport,-12.8046998978,45.2811012268,YT,DZA
FMEE,Roland Garros Airport,-20.8871002197,55.5102996826,RE,RUN
FMEP,Pierrefonds Airport,-21.3208999634,55.4249992371,RE,ZSE
FMMC,Malaimbandy Airport,-20.3553902921,45.5433726311,MG,WML
FMME,Antsirabe Airport,-19.8392214824,47.0637130737,MG,ATJ
FMMG,Antsalova Airport,-18.7012732424,44.6149206161,MG,WAQ
FMMH,Mahanoro Airport,-19.8330001831,48.7999992371,MG,VVB
FMMI,Ivato Airport,-18.7968997955,47.4788017273,MG,TNR
FMMK,Ankavandra Airport,-18.8050095209,45.2734673023,MG,JVA
FMML,Belo sur Tsiribihina Airport,-19.6867008209,44.5419006348,MG,BMD
FMMN,Miandrivazo Airport,-19.5627994537,45.4508018494,MG,ZVA
FMMO,Maintirano Airport,-18.0499992371,44.033000946,MG,MXT
FMMQ,Atsinanana Airport,-19.5830001831,48.8030014038,MG,ILK
FMMR,Morafenobe Airport,-17.850083459,44.9204671383,MG,TVA
FMMS,Sainte Marie Airport,-17.0939006805,49.8157997131,MG,SMS
FMMT,Toamasina Airport,-18.109500885,49.3925018311,MG,TMM
FMMU,Tambohorano Airport,-17.4761009216,43.9728012085,MG,WTA
FMMV,Morondava Airport,-20.2847003937,44.3176002502,MG,MOQ
FMMX,Tsiroanomandidy Airport,-18.7596765564,46.0540652275,MG,WTS
FMMY,Vatomandry Airport,-19.383333,48.95,MG,VAT
FMMZ,Ambatondrazaka Airport,-17.7953776085,48.4425830841,MG,WAM
FMNA,Arrachart Airport,-12.3493995667,49.2916984558,MG,DIE
FMNC,Mananara Nord Airport,-16.1639003754,49.7737998962,MG,WMR
FMND,Andapa Airport,-14.6517000198,49.6206016541,MG,ZWA
FMNE,Ambilobe Airport,-13.1884002686,48.9879989624,MG,AMB
FMNF,Avaratra Airport,-15.1999998093,48.483001709,MG,WBD
FMNG,Port Bergé Airport,-15.5842864741,47.6235866547,MG,WPB
FMNH,Antsirabato Airport,-14.9994001389,50.3202018738,MG,ANM
FMNJ,Ambanja Airport,-13.6457053132,48.4594273567,MG,IVA
FMNL,Analalava Airport,-14.629699707,47.7638015747,MG,HVA
FMNM,Amborovy Airport,-15.6668417421,46.3512325287,MG,MJN
FMNN,Fascene Airport,-13.3121004105,48.3148002625,MG,NOS
FMNO,Soalala Airport,-16.1016904207,45.3588366508,MG,DWB
FMNP,Mampikony Airport,-16.0722693402,47.6441645622,MG,WMP
FMNQ,Besalampy Airport,-16.7445302965,44.4824838638,MG,BPY
FMNR,Maroantsetra Airport,-15.4366998672,49.6883010864,MG,WMN
FMNS,Sambava Airport,-14.2785997391,50.1747016907,MG,SVB
FMNT,Tsaratanana Airport,-16.7510643983,47.6190161705,MG,TTS
FMNV,Vohimarina Airport,-13.3758001328,50.0027999878,MG,VOH
FMNW,Ambalabe Airport,-14.8987998962,47.9939002991,MG,WAI
FMNX,Mandritsara Airport,-15.8330494086,48.8332843781,MG,WMA
FMSB,Antsoa Airport,-21.6069837647,45.1360201836,MG,WBO
FMSC,Mandabe Airport,-21.0463049303,44.9404120445,MG,WMD
FMSD,Tôlanaro Airport,-25.0380992889,46.9561004639,MG,FTU
FMSF,Fianarantsoa Airport,-21.4416007996,47.1116981506,MG,WFI
FMSG,Farafangana Airport,-22.8052997589,47.8205986023,MG,RVA
FMSI,Ihosy Airport,-22.4047202024,46.1649370193,MG,IHO
FMSJ,Manja Airport,-21.4261052506,44.31650877,MG,MJA
FMSK,Manakara Airport,-22.1196994781,48.0217018127,MG,WVK
FMSL,Bekily Airport,-24.2356947547,45.3045272827,MG,OVA
FMSM,Mananjary Airport,-21.2017993927,48.3582992554,MG,MNJ
FMSN,Samangoky Airport,-21.7000007629,43.733001709,MG,TDV
FMSR,Morombe Airport,-21.753900528,43.3754997253,MG,MXM
FMST,Toliara Airport,-23.3833999634,43.7285003662,MG,TLE
FMSV,Betioky Airport,-23.7329998016,44.388999939,MG,BKU
FMSY,Ampanihy Airport,-24.6996994019,44.7341995239,MG,AMP
FMSZ,Ankazoabo Airport,-22.2964423522,44.5315361023,MG,WAK
FNAM,Ambriz Airport,-7.8622198105,13.1161003113,AO,AZZ
FNBC,Mbanza Congo Airport,-6.2698998451,14.2469997406,AO,SSY
FNBG,Benguela Airport,-12.609000206,13.4036998749,AO,BUG
FNCA,Cabinda Airport,-5.5969901085,12.1884002686,AO,CAB
FNCF,Cafunfo Airport,-8.7836103439,17.9897003174,AO,CFF
FNCH,Chitato Airport,-7.3588900566,20.8047008514,AO,PGI
FNCT,Catumbela Airport,-12.4792003632,13.4869003296,AO,CBT
FNCV,Cuito Cuanavale Airport,-15.1603002548,19.1560993195,AO,CTI
FNCX,Camaxilo Airport,-8.3736095428,18.9235992432,AO,CXM
FNCZ,Cazombo Airport,-11.8930997849,22.9164009094,AO,CAV
FNDU,Dundo Airport,-7.4008898735,20.8185005188,AO,DUE
FNE,Fane Airport,-8.5492777778,147.085833333,PG,FNE
FNGI,Ngjiva Pereira Airport,-17.0435009003,15.6837997437,AO,VPE
FNHU,Nova Lisboa Airport,-12.8088998795,15.7604999542,AO,NOV
FNKU,Kuito Airport,-12.4046001434,16.9473991394,AO,SVP
FNLU,Quatro De Fevereiro Airport,-8.8583698273,13.2312002182,AO,LAD
FNMA,Malanje Airport,-9.5250902176,16.3124008179,AO,MEG
FNME,Menongue Airport,-14.6576004028,17.7198009491,AO,SPP
FNMO,Namibe Airport,-15.2611999512,12.1468000412,AO,MSZ
FNNG,Negage Airport,-7.7545099258,15.2876996994,AO,GXG
FNPA,Porto Amboim Airport,-10.7220001221,13.7655000687,AO,PBN
FNSA,Saurimo Airport,-9.6890697479,20.4319000244,AO,VHC
FNSO,Soyo Airport,-6.1410899162,12.3718004227,AO,SZA
FNSU,Sumbe Airport,-11.1679000854,13.8474998474,AO,NDD
FNUA,Luau Airport,-10.7158002853,22.2311000824,AO,UAL
FNUB,Lubango Airport,-14.9246997833,13.5749998093,AO,SDD
FNUE,Luena Airport,-11.7680997849,19.8976993561,AO,LUO
FNUG,Uige Airport,-7.6030697823,15.0277996063,AO,UGO
FNWK,Waco Kungo Airport,-11.4264001846,15.1014003754,AO,CEO
FNXA,Xangongo Airport,-16.755399704,14.9652996063,AO,XGN
FNZE,N'zeto Airport,-7.2594399452,12.8631000519,AO,ARZ
FOGB,Booue Airport,-0.1000000015,11.9499998093,GA,BGB
FOGE,Ndende Airport,-2.4000000954,11.3669996262,GA,KDN
FOGF,Fougamou Airport,-1.2829999924,10.6169996262,GA,FOU
FOGG,M'Bigou Airport,-1.8830000162,11.9329996109,GA,MBC
FOGI,Moabi Airport,-2.4330000877,11,GA,MGX
FOGJ,Ville Airport,-0.1829999983,10.75,GA,KDJ
FOGK,Koulamoutou Airport,-1.1846100092,12.4413003922,GA,KOU
FOGM,Mouilla Ville Airport,-1.8451399803,11.0566997528,GA,MJL
FOGO,Oyem Airport,1.543110013,11.5813999176,GA,OYE
FOGQ,Okondja Airport,-0.6652140021,13.6731004715,GA,OKN
FOGR,Lambarene Airport,-0.7043889761,10.2456998825,GA,LBQ
FOGV,Minvoul Airport,2.1500000954,12.1330003738,GA,MVX
FOOB,Bitam Airport,2.0756399632,11.4932003021,GA,BMM
FOOD,Moanda Airport,-1.5329999924,13.2670001984,GA,MFF
FOOE,Mekambo Airport,1.0169999599,13.9329996109,GA,MKB
FOOG,Port Gentil Airport,-0.7117390037,8.7543802261,GA,POG
FOOH,Omboue Hopital Airport,-1.5747300386,9.2626895905,GA,OMB
FOOK,Makokou Airport,0.5792109966,12.8908996582,GA,MKU
FOOL,Leon M Ba Airport,0.4586000144,9.4122800827,GA,LBV
FOOM,Mitzic Airport,0.7829999924,11.5500001907,GA,MZC
FOON,M'Vengue El Hadj Omar Bongo Ondimba International Airport,-1.656159997,13.4379997253,GA,MVB
FOOR,Lastourville Airport,-0.8266670108,12.7486000061,GA,LTL
FOOS,Sette Cama Airport,-2.5329999924,9.7670001984,GA,ZKM
FOOT,Tchibanga Airport,-2.8499999046,11.0170001984,GA,TCH
